priority,id,name,region,address,already_enriched,phone_from_2gis,site_from_2gis,schedule_from_2gis,map_url,google_search,yandex_search,muftyat_search,review_notes
25,70000001081850000,"Кезенбулак, мечеть",Шымкент,"Ынтымак улица, 1",no,,,,https://2gis.kz/firm/70000001081850000?m=69.38783%2C41.7309/16,https://www.google.com/search?q=%D0%9A%D0%B5%D0%B7%D0%B5%D0%BD%D0%B1%D1%83%D0%BB%D0%B0%D0%BA%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%AB%D0%BD%D1%82%D1%8B%D0%BC%D0%B0%D0%BA+%D1%83%D0%BB%D0%B8%D1%86%D0%B0%2C+1+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9A%D0%B5%D0%B7%D0%B5%D0%BD%D0%B1%D1%83%D0%BB%D0%B0%D0%BA%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%AB%D0%BD%D1%82%D1%8B%D0%BC%D0%B0%D0%BA+%D1%83%D0%BB%D0%B8%D1%86%D0%B0%2C+1+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9A%D0%B5%D0%B7%D0%B5%D0%BD%D0%B1%D1%83%D0%BB%D0%B0%D0%BA%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%AB%D0%BD%D1%82%D1%8B%D0%BC%D0%B0%D0%BA+%D1%83%D0%BB%D0%B8%D1%86%D0%B0%2C+1+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
25,70000001059181485,"Кепе Қозы Датқа, мечеть",Шымкент,"улица Мустафы Шокая, 1181/5",no,,,,https://2gis.kz/firm/70000001059181485?m=69.656428%2C42.37641/16,https://www.google.com/search?q=%D0%9A%D0%B5%D0%BF%D0%B5+%D2%9A%D0%BE%D0%B7%D1%8B+%D0%94%D0%B0%D1%82%D2%9B%D0%B0%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9C%D1%83%D1%81%D1%82%D0%B0%D1%84%D1%8B+%D0%A8%D0%BE%D0%BA%D0%B0%D1%8F%2C+1181%2F5+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9A%D0%B5%D0%BF%D0%B5+%D2%9A%D0%BE%D0%B7%D1%8B+%D0%94%D0%B0%D1%82%D2%9B%D0%B0%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9C%D1%83%D1%81%D1%82%D0%B0%D1%84%D1%8B+%D0%A8%D0%BE%D0%BA%D0%B0%D1%8F%2C+1181%2F5+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9A%D0%B5%D0%BF%D0%B5+%D2%9A%D0%BE%D0%B7%D1%8B+%D0%94%D0%B0%D1%82%D2%9B%D0%B0%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9C%D1%83%D1%81%D1%82%D0%B0%D1%84%D1%8B+%D0%A8%D0%BE%D0%BA%D0%B0%D1%8F%2C+1181%2F5+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
25,70000001097466521,"Киелитас, мечеть",Шымкент,,no,,,,https://2gis.kz/firm/70000001097466521?m=69.82113%2C42.154338/16,https://www.google.com/search?q=%D0%9A%D0%B8%D0%B5%D0%BB%D0%B8%D1%82%D0%B0%D1%81%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9A%D0%B8%D0%B5%D0%BB%D0%B8%D1%82%D0%B0%D1%81%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9A%D0%B8%D0%B5%D0%BB%D0%B8%D1%82%D0%B0%D1%81%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
25,70000001106038421,"Кожамжар ата, мечеть",Шымкент,,no,,,,https://2gis.kz/firm/70000001106038421?m=69.708234%2C42.362063/16,https://www.google.com/search?q=%D0%9A%D0%BE%D0%B6%D0%B0%D0%BC%D0%B6%D0%B0%D1%80+%D0%B0%D1%82%D0%B0%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9A%D0%BE%D0%B6%D0%B0%D0%BC%D0%B6%D0%B0%D1%80+%D0%B0%D1%82%D0%B0%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9A%D0%BE%D0%B6%D0%B0%D0%BC%D0%B6%D0%B0%D1%80+%D0%B0%D1%82%D0%B0%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
25,70000001028507079,"Кождан ата-Жиеней, мечеть",Шымкент,"Алматинская трасса, 22/6",no,,,,https://2gis.kz/firm/70000001028507079?m=69.55017%2C42.296489/16,https://www.google.com/search?q=%D0%9A%D0%BE%D0%B6%D0%B4%D0%B0%D0%BD+%D0%B0%D1%82%D0%B0-%D0%96%D0%B8%D0%B5%D0%BD%D0%B5%D0%B9%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%90%D0%BB%D0%BC%D0%B0%D1%82%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F+%D1%82%D1%80%D0%B0%D1%81%D1%81%D0%B0%2C+22%2F6+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9A%D0%BE%D0%B6%D0%B4%D0%B0%D0%BD+%D0%B0%D1%82%D0%B0-%D0%96%D0%B8%D0%B5%D0%BD%D0%B5%D0%B9%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%90%D0%BB%D0%BC%D0%B0%D1%82%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F+%D1%82%D1%80%D0%B0%D1%81%D1%81%D0%B0%2C+22%2F6+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9A%D0%BE%D0%B6%D0%B4%D0%B0%D0%BD+%D0%B0%D1%82%D0%B0-%D0%96%D0%B8%D0%B5%D0%BD%D0%B5%D0%B9%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%90%D0%BB%D0%BC%D0%B0%D1%82%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F+%D1%82%D1%80%D0%B0%D1%81%D1%81%D0%B0%2C+22%2F6+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
25,70000001089729632,"Кокарык, мечеть",Шымкент,,no,,,,https://2gis.kz/firm/70000001089729632?m=70.053966%2C42.610015/16,https://www.google.com/search?q=%D0%9A%D0%BE%D0%BA%D0%B0%D1%80%D1%8B%D0%BA%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9A%D0%BE%D0%BA%D0%B0%D1%80%D1%8B%D0%BA%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9A%D0%BE%D0%BA%D0%B0%D1%80%D1%8B%D0%BA%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
25,70000001094757968,"Кокбулак, мечеть",Шымкент,,no,,,,https://2gis.kz/firm/70000001094757968?m=69.378859%2C42.371798/16,https://www.google.com/search?q=%D0%9A%D0%BE%D0%BA%D0%B1%D1%83%D0%BB%D0%B0%D0%BA%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9A%D0%BE%D0%BA%D0%B1%D1%83%D0%BB%D0%B0%D0%BA%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9A%D0%BE%D0%BA%D0%B1%D1%83%D0%BB%D0%B0%D0%BA%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
25,70000001087683526,"Куандык баба, мечеть",Шымкент,"Сырганакты улица, 11/1",no,,,,https://2gis.kz/firm/70000001087683526?m=70.207579%2C42.198985/16,https://www.google.com/search?q=%D0%9A%D1%83%D0%B0%D0%BD%D0%B4%D1%8B%D0%BA+%D0%B1%D0%B0%D0%B1%D0%B0%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%A1%D1%8B%D1%80%D0%B3%D0%B0%D0%BD%D0%B0%D0%BA%D1%82%D1%8B+%D1%83%D0%BB%D0%B8%D1%86%D0%B0%2C+11%2F1+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9A%D1%83%D0%B0%D0%BD%D0%B4%D1%8B%D0%BA+%D0%B1%D0%B0%D0%B1%D0%B0%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%A1%D1%8B%D1%80%D0%B3%D0%B0%D0%BD%D0%B0%D0%BA%D1%82%D1%8B+%D1%83%D0%BB%D0%B8%D1%86%D0%B0%2C+11%2F1+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9A%D1%83%D0%B0%D0%BD%D0%B4%D1%8B%D0%BA+%D0%B1%D0%B0%D0%B1%D0%B0%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%A1%D1%8B%D1%80%D0%B3%D0%B0%D0%BD%D0%B0%D0%BA%D1%82%D1%8B+%D1%83%D0%BB%D0%B8%D1%86%D0%B0%2C+11%2F1+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
25,70000001102577263,"Кутарыс, мечеть",Шымкент,,no,,,,https://2gis.kz/firm/70000001102577263?m=69.601705%2C42.588966/16,https://www.google.com/search?q=%D0%9A%D1%83%D1%82%D0%B0%D1%80%D1%8B%D1%81%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9A%D1%83%D1%82%D0%B0%D1%80%D1%8B%D1%81%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9A%D1%83%D1%82%D0%B0%D1%80%D1%8B%D1%81%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
25,70000001080285429,"Кыдырбай Кажы, мечеть",Шымкент,"улица Ардагер, 44а",no,,,,https://2gis.kz/firm/70000001080285429?m=68.828499%2C42.44426/16,https://www.google.com/search?q=%D0%9A%D1%8B%D0%B4%D1%8B%D1%80%D0%B1%D0%B0%D0%B9+%D0%9A%D0%B0%D0%B6%D1%8B%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D1%80%D0%B4%D0%B0%D0%B3%D0%B5%D1%80%2C+44%D0%B0+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9A%D1%8B%D0%B4%D1%8B%D1%80%D0%B1%D0%B0%D0%B9+%D0%9A%D0%B0%D0%B6%D1%8B%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D1%80%D0%B4%D0%B0%D0%B3%D0%B5%D1%80%2C+44%D0%B0+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9A%D1%8B%D0%B4%D1%8B%D1%80%D0%B1%D0%B0%D0%B9+%D0%9A%D0%B0%D0%B6%D1%8B%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D1%80%D0%B4%D0%B0%D0%B3%D0%B5%D1%80%2C+44%D0%B0+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
25,70000001089218800,"Кызылбастау, мечеть",Шымкент,,no,,,,https://2gis.kz/firm/70000001089218800?m=69.860988%2C42.567468/16,https://www.google.com/search?q=%D0%9A%D1%8B%D0%B7%D1%8B%D0%BB%D0%B1%D0%B0%D1%81%D1%82%D0%B0%D1%83%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9A%D1%8B%D0%B7%D1%8B%D0%BB%D0%B1%D0%B0%D1%81%D1%82%D0%B0%D1%83%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9A%D1%8B%D0%B7%D1%8B%D0%BB%D0%B1%D0%B0%D1%81%D1%82%D0%B0%D1%83%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
25,70000001028510689,"Кұрсай, мечеть",Шымкент,"улица Бекболатова, 83",no,,,,https://2gis.kz/firm/70000001028510689?m=69.526664%2C42.299411/16,https://www.google.com/search?q=%D0%9A%D2%B1%D1%80%D1%81%D0%B0%D0%B9%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D0%B5%D0%BA%D0%B1%D0%BE%D0%BB%D0%B0%D1%82%D0%BE%D0%B2%D0%B0%2C+83+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9A%D2%B1%D1%80%D1%81%D0%B0%D0%B9%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D0%B5%D0%BA%D0%B1%D0%BE%D0%BB%D0%B0%D1%82%D0%BE%D0%B2%D0%B0%2C+83+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9A%D2%B1%D1%80%D1%81%D0%B0%D0%B9%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%91%D0%B5%D0%BA%D0%B1%D0%BE%D0%BB%D0%B0%D1%82%D0%BE%D0%B2%D0%B0%2C+83+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
25,70000001091622861,"Кәусар, мечеть",Шымкент,,no,,,,https://2gis.kz/firm/70000001091622861?m=69.754439%2C42.473241/16,https://www.google.com/search?q=%D0%9A%D3%99%D1%83%D1%81%D0%B0%D1%80%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://yandex.kz/search/?text=%D0%9A%D3%99%D1%83%D1%81%D0%B0%D1%80%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,https://www.muftyat.kz/kk/search/?q=%D0%9A%D3%99%D1%83%D1%81%D0%B0%D1%80%2C+%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C+%D0%A8%D1%8B%D0%BC%D0%BA%D0%B5%D0%BD%D1%82+%D0%BC%D0%B5%D1%88%D1%96%D1%82+%D0%B8%D0%BC%D0%B0%D0%BC+%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD+%D1%80%D0%B5%D1%81%D0%BC%D0%B8,
